order_id,customer_id,order_date,shipping_city,shipping_state,order_status,coupon_code,discount_pct,delivery_days
542538,118561,2025-11-02 00:00:00,Kolkata,Uttar Pradesh,Delivered,NEWUSER,0,3
542539,101170,2026-05-19 00:00:00,Indore,Bihar,Delivered,SAVE20,5,6
542540,104615,2025-08-06 00:00:00,Delhi,Karnataka,Cancelled,WELCOME10,0,4
542541,105202,2026-08-31 00:00:00,Nagpur,Telangana,Delivered,SAVE20,0,3
542542,107969,2026-08-14 00:00:00,Noida,Telangana,Cancelled,,10,2
542543,102138,2025-12-16 00:00:00,Chandigarh,Uttar Pradesh,Delivered,NEWUSER,5,2
542544,119316,2026-04-12 00:00:00,Surat,Maharashtra,Delivered,FESTIVE25,0,2
542545,113403,2025-11-21 00:00:00,Surat,Uttar Pradesh,Pending,NONE,10,3
542546,111508,2025-06-05 00:00:00,Indore,Maharashtra,Delivered,SAVE20,0,5
542547,103932,2026-06-02 00:00:00,Indore,Chandigarh,Delivered,,0,3
542548,112190,2025-05-31 00:00:00,Ranchi,Uttar Pradesh,delivered,FESTIVE25,10,2
542549,115007,2025-02-22 00:00:00,Lucknow,Gujarat,,WELCOME10,0,3
542550,100560,2025-05-22 00:00:00,Kanpur,Uttar Pradesh,Pending,NONE,0,2
542551,119178,2026-08-12 00:00:00,Jaipur,Maharashtra,Pending,NEWUSER,20,1
542552,119022,2025-07-01 00:00:00,Patna,West Bengal,Delivered,NONE,30,3
542553,104702,2025-04-02 00:00:00,Jaipur,Maharashtra,Cancelled,NEWUSER,150,1
542554,106879,2026-03-20 00:00:00,Bhopal,Karnataka,Shipped,NONE,20,2
542555,119104,2025-08-06 00:00:00,Kolkata,Karnataka,Pending,NEWUSER,5,5
542556,103617,2026-03-20 00:00:00,Lucknow,Madhya Pradesh,Delivered,WELCOME10,0,3
542557,119854,2026-07-31 00:00:00,Surat,Uttar Pradesh,Delivered,WELCOME10,25,6
542558,105386,2025-12-30 00:00:00,Ahmedabad,Madhya Pradesh,Cancelled,FESTIVE25,0,5
542559,107814,2026-06-25 00:00:00,Nagpur,Maharashtra,Cancelled,SAVE20,25,10
542560,117705,2026-01-10 00:00:00,Lucknow,Delhi,Cancelled,NONE,0,10
542561,106518,2025-07-15 00:00:00,Bengaluru,Haryana,Delivered,NEWUSER,0,2
542562,114290,2025-05-29 00:00:00,Chennai,Haryana,Delivered,,15,2
542563,111740,2025-08-10 00:00:00,Bhopal,Bihar,Shipped,FESTIVE25,5,15
542564,116832,2025-02-03 00:00:00,Gurgaon,Jharkhand,Processing,FESTIVE25,0,7
542565,116902,2026-04-16 00:00:00,Indore,Uttar Pradesh,Delivered,FESTIVE25,15,2
542566,116252,2025-03-10 00:00:00,Chennai,Chandigarh,Delivered,NONE,0,5
542567,100135,2026-08-24 00:00:00,Ahmedabad,Rajasthan,Shipped,FESTIVE25,0,4
542568,109291,2026-04-03 00:00:00,Hyderabad,Bihar,Delivered,FLASH15,0,1
542569,115084,2025-01-26 00:00:00,Nagpur,Jharkhand,Delivered,NONE,30,4
542570,108679,2025-03-27 00:00:00,Hyderabad,Karnataka,Delivered,NONE,5,3
542571,110921,2026-02-15 00:00:00,Chennai,Tamil Nadu,Shipped,,20,4
542572,119157,2026-05-28 00:00:00,Hyderabad,Maharashtra,Processing,NONE,20,5
542573,104000,2025-11-04 00:00:00,Gurgaon,Madhya Pradesh,Shipped,NONE,0,3
542574,108623,2026-07-16 00:00:00,Ahmedabad,Madhya Pradesh,Delivered,NONE,0,10
542575,109407,2026-02-09 00:00:00,Bengaluru,Maharashtra,Delivered,NONE,20,1
542576,118878,2025-11-02 00:00:00,Gurgaon,West Bengal,Delivered,NONE,15,6
542577,116866,2025-11-25 00:00:00,Delhi,Gujarat,Delivered,NONE,0,3
542578,117650,2026-04-23 00:00:00,Kanpur,Madhya Pradesh,Cancelled,NONE,0,6
542579,102756,2026-06-13 00:00:00,Chandigarh,Karnataka,Cancelled,NEWUSER,0,1
542580,110905,2026-04-23 00:00:00,Bengaluru,Delhi,Cancelled,WELCOME10,0,3
542581,110512,2026-05-12 00:00:00,Mumbai,Gujarat,Pending,NONE,0,3
542582,110468,2026-03-17 00:00:00,Kanpur,Gujarat,Cancelled,FLASH15,0,1
542583,107776,2026-03-07 00:00:00,Ranchi,Jharkhand,Delivered,WELCOME10,10,3
542584,115132,2025-04-25 00:00:00,Gurgaon,Jharkhand,Delivered,NONE,20,4
542585,103246,2026-01-08 00:00:00,Chandigarh,Madhya Pradesh,Delivered,NONE,0,2
542586,102533,2025-11-08 00:00:00,Delhi,Delhi,Processing,WELCOME10,25,1
542587,112263,2026-01-19 00:00:00,Noida,Gujarat,Shipped,FLASH15,10,6
542588,111740,2025-04-05 00:00:00,Kolkata,Maharashtra,Returned,WELCOME10,0,5
542589,112798,2026-07-16 00:00:00,Indore,Tamil Nadu,Processing,FESTIVE25,0,2
542590,111531,2025-06-16 00:00:00,Kanpur,Delhi,delivered,NONE,15,2
542591,112266,2025-07-26 00:00:00,Kanpur,Bihar,,FESTIVE25,25,6
542592,100908,2025-08-24 00:00:00,Jaipur,Uttar Pradesh,Delivered,FESTIVE25,25,7
542593,102691,2026-04-07 00:00:00,Hyderabad,Jharkhand,Pending,NONE,25,3
542594,108709,2025-03-12 00:00:00,Noida,Uttar Pradesh,Delivered,NONE,30,15
542595,106089,2025-12-07 00:00:00,Nagpur,Karnataka,Delivered,NONE,20,1
542596,107341,2025-11-08 00:00:00,Ahmedabad,Chandigarh,Delivered,FESTIVE25,10,1
542597,107054,2026-05-13 00:00:00,Jaipur,Telangana,Pending,SAVE20,0,4
542598,114975,2025-07-09 00:00:00,Gurgaon,Madhya Pradesh,Delivered,FLASH15,0,3
542599,108596,2025-12-02 00:00:00,Chandigarh,Madhya Pradesh,Delivered,,10,6
542600,116377,2026-05-31 00:00:00,Nagpur,West Bengal,Delivered,NEWUSER,10,3
542601,105313,2026-03-07 00:00:00,Patna,Madhya Pradesh,Delivered,WELCOME10,0,5
542602,118763,2025-01-27 00:00:00,Bhopal,Jharkhand,Processing,NONE,25,2
542603,107829,2026-08-22 00:00:00,Surat,Telangana,Delivered,NONE,15,3
542604,118277,2025-04-27 00:00:00,Noida,Haryana,Shipped,NONE,5,3
542605,103202,2026-05-15 00:00:00,Noida,Maharashtra,Delivered,NEWUSER,30,5
542606,117080,2025-12-24 00:00:00,Lucknow,Maharashtra,Delivered,SAVE20,0,4
542607,118729,2025-04-11 00:00:00,Chandigarh,Uttar Pradesh,Pending,NONE,20,5
542608,111995,2025-02-23 00:00:00,Kolkata,Gujarat,Delivered,NONE,0,2
542609,116969,2026-07-02 00:00:00,Pune,Uttar Pradesh,Shipped,NONE,30,2
542610,105019,2025-08-21 00:00:00,Mumbai,Chandigarh,Shipped,NONE,10,4
542611,118152,2025-01-07 00:00:00,Bhopal,Maharashtra,Cancelled,,20,3
542612,101893,2026-01-28 00:00:00,Indore,Karnataka,Delivered,NONE,10,1
542613,114148,2026-01-11 00:00:00,Hyderabad,Haryana,Delivered,NEWUSER,0,4
542614,117007,2025-10-09 00:00:00,Kolkata,Delhi,Delivered,FLASH15,20,4
542615,107513,2025-11-17 00:00:00,Noida,Uttar Pradesh,Returned,SAVE20,0,3
542616,112460,2025-08-21 00:00:00,Indore,Rajasthan,delivered,,20,3
542617,108549,2025-07-12 00:00:00,Nagpur,Telangana,Delivered,,20,1
542618,103174,2025-03-20 00:00:00,Surat,Madhya Pradesh,Returned,SAVE20,20,5
542619,103557,2025-12-13 00:00:00,Nagpur,Madhya Pradesh,Returned,WELCOME10,0,3
542620,104878,2025-08-12 00:00:00,Nagpur,Bihar,Delivered,NONE,0,3
542621,104150,2026-07-20 00:00:00,Hyderabad,Gujarat,Delivered,SAVE20,15,4
542622,105492,2025-06-24 00:00:00,Hyderabad,Maharashtra,delivered,NONE,25,4
542623,118094,2026-03-11 00:00:00,Bhopal,Chandigarh,Delivered,NEWUSER,0,2
542624,115247,2025-01-13 00:00:00,Bhopal,Uttar Pradesh,Pending,,5,2
542625,110245,2025-12-01 00:00:00,Noida,Bihar,Cancelled,SAVE20,20,15
542626,102027,2026-07-17 00:00:00,Chandigarh,Maharashtra,Delivered,,0,2
542627,111148,2026-01-13 00:00:00,Bengaluru,Maharashtra,Delivered,WELCOME10,0,7
542628,110576,2026-07-19 00:00:00,Mumbai,Delhi,Delivered,WELCOME10,0,3
542629,117994,2025-04-29 00:00:00,Bhopal,Jharkhand,Delivered,NONE,30,3
542630,104480,2025-08-05 00:00:00,Mumbai,West Bengal,Delivered,NONE,15,4
542631,111024,2025-07-05 00:00:00,Nagpur,Uttar Pradesh,Delivered,FLASH15,5,7
542632,105900,2026-03-23 00:00:00,Patna,Maharashtra,Delivered,NONE,0,3
542633,112371,2026-02-15 00:00:00,Kanpur,Haryana,Cancelled,NONE,10,3
542634,119428,2026-02-23 00:00:00,Hyderabad,Karnataka,Delivered,,0,7
542635,111499,2026-02-10 00:00:00,Kolkata,Delhi,Delivered,FESTIVE25,0,5
542636,103971,2025-08-27 00:00:00,Chennai,Tamil Nadu,Shipped,FESTIVE25,10,4
542637,115973,2026-07-30 00:00:00,Bhopal,Jharkhand,Delivered,FLASH15,10,2
542638,110561,2026-06-20 00:00:00,Gurgaon,Haryana,Shipped,FESTIVE25,0,3
542639,100135,2025-12-16 00:00:00,Jaipur,Uttar Pradesh,Processing,NONE,0,1
542640,105770,2025-01-20 00:00:00,Patna,Tamil Nadu,Shipped,NONE,15,4
542641,114666,2025-10-02 00:00:00,Pune,Maharashtra,Shipped,NONE,0,3
542642,101755,2025-10-26 00:00:00,Jaipur,Uttar Pradesh,Shipped,NONE,5,2
542643,109822,2026-07-19 00:00:00,Surat,Maharashtra,Delivered,NONE,30,3
542644,117770,2025-11-19 00:00:00,Bengaluru,Maharashtra,Delivered,NONE,20,3
542645,112530,2025-07-31 00:00:00,Delhi,Madhya Pradesh,Delivered,NONE,5,5
542646,119088,2025-07-10 00:00:00,Surat,Maharashtra,Pending,,0,1
542647,100048,2025-06-02 00:00:00,Bhopal,Uttar Pradesh,Delivered,WELCOME10,0,4
542648,117459,2025-10-09 00:00:00,Jaipur,West Bengal,Cancelled,NEWUSER,20,7
542649,119624,2026-01-23 00:00:00,Indore,Rajasthan,Processing,NONE,0,2
542650,114531,2025-04-10 00:00:00,Patna,Uttar Pradesh,Cancelled,NONE,30,5
542651,117149,2026-08-10 00:00:00,Pune,Uttar Pradesh,Delivered,FLASH15,0,3
542652,118971,2026-08-26 00:00:00,Hyderabad,Uttar Pradesh,Pending,NONE,0,1
542653,101483,2026-07-09 00:00:00,Ahmedabad,Uttar Pradesh,Delivered,SAVE20,0,5
542654,103545,2026-03-29 00:00:00,Delhi,Tamil Nadu,Processing,NONE,10,6
542655,112678,2025-02-23 00:00:00,Chandigarh,Madhya Pradesh,Processing,NONE,0,4
542656,102453,2025-05-22 00:00:00,Gurgaon,Jharkhand,Delivered,SAVE20,0,2
542657,108283,2026-01-06 00:00:00,Ahmedabad,Telangana,delivered,FESTIVE25,10,3
542658,105030,2026-08-02 00:00:00,Ahmedabad,Maharashtra,Pending,WELCOME10,0,4
542659,107466,2025-08-31 00:00:00,Gurgaon,Bihar,Cancelled,FLASH15,0,3
542660,109684,2025-10-02 00:00:00,Surat,Tamil Nadu,Delivered,NONE,30,2
542661,102842,2025-12-07 00:00:00,Delhi,Rajasthan,Returned,NONE,5,2
542662,110538,2025-04-17 00:00:00,Bengaluru,Chandigarh,Shipped,NONE,0,4
542663,108705,2025-11-28 00:00:00,Nagpur,Gujarat,Shipped,NONE,0,2
542664,115599,2025-07-12 00:00:00,Lucknow,Madhya Pradesh,Delivered,FLASH15,0,2
542665,109028,2025-08-16 00:00:00,Chandigarh,Delhi,Processing,FESTIVE25,0,5
542666,100564,2025-05-17 00:00:00,Jaipur,Rajasthan,Delivered,NEWUSER,10,5
542667,113090,2025-04-17 00:00:00,Jaipur,Karnataka,Delivered,NONE,10,4
542668,118329,2025-02-06 00:00:00,Jaipur,Rajasthan,Delivered,SAVE20,0,4
542669,100515,2025-04-02 00:00:00,Kanpur,Bihar,Delivered,WELCOME10,5,1
542670,104289,2026-02-18 00:00:00,Kolkata,Uttar Pradesh,Delivered,FESTIVE25,0,4
542671,101170,2025-10-15 00:00:00,Nagpur,Maharashtra,Pending,NONE,0,3
542672,116878,2025-04-03 00:00:00,Jaipur,Maharashtra,Delivered,NEWUSER,0,3
542673,114770,2026-03-06 00:00:00,Chandigarh,Haryana,Delivered,NEWUSER,0,5
542674,115902,2025-05-17 00:00:00,Hyderabad,Uttar Pradesh,Delivered,NONE,25,4
542675,116979,2025-07-09 00:00:00,Mumbai,Tamil Nadu,Delivered,NONE,0,2
542676,113118,2025-06-27 00:00:00,Kolkata,Maharashtra,delivered,NONE,0,1
542677,112992,2025-08-09 00:00:00,Delhi,Uttar Pradesh,Pending,FLASH15,10,6
542678,103463,2026-07-17 00:00:00,Ranchi,Madhya Pradesh,Shipped,WELCOME10,0,5
542679,103276,2025-04-16 00:00:00,Nagpur,Tamil Nadu,Delivered,FLASH15,0,3
542680,108727,2025-11-24 00:00:00,Mumbai,West Bengal,Shipped,FESTIVE25,15,4
542681,106912,2026-99-99,Ranchi,Delhi,Processing,SAVE20,0,1
542682,113030,2026-08-08 00:00:00,Ranchi,Haryana,Pending,NONE,15,3
542683,103675,2025-11-07 00:00:00,Indore,Uttar Pradesh,Delivered,SAVE20,0,2
542684,117498,2026-07-06 00:00:00,Indore,Gujarat,Shipped,SAVE20,0,2
542685,116525,2026-03-30 00:00:00,Bengaluru,Maharashtra,Pending,FLASH15,0,6
542686,117625,2026-01-23 00:00:00,Pune,Bihar,Delivered,FLASH15,30,2
542687,111654,2025-08-05 00:00:00,Lucknow,Delhi,Delivered,FESTIVE25,0,6
542688,111500,2026-08-19 00:00:00,Lucknow,Gujarat,delivered,WELCOME10,5,1
542689,103519,2025-12-02 00:00:00,Surat,Delhi,Processing,SAVE20,10,3
542690,777777,2025-03-11 00:00:00,Nagpur,Uttar Pradesh,Shipped,,10,2
542691,113447,2025-10-01 00:00:00,Chandigarh,Uttar Pradesh,Delivered,NONE,0,7
542692,112027,2026-03-21 00:00:00,Patna,Delhi,Delivered,NONE,15,1
542693,117173,2025-02-06 00:00:00,Delhi,Delhi,Delivered,NONE,0,4
542694,102964,2025-12-06 00:00:00,Hyderabad,Karnataka,delivered,SAVE20,30,4
542695,104686,2025-06-02 00:00:00,Kanpur,Gujarat,Delivered,NONE,10,1
542696,118878,2026-03-24 00:00:00,Indore,Madhya Pradesh,Delivered,FLASH15,10,2
542697,104606,2025-03-06 00:00:00,Delhi,Jharkhand,Cancelled,NONE,0,5
542698,117600,2025-09-07 00:00:00,Gurgaon,Uttar Pradesh,Shipped,NONE,5,5
542699,116585,2025-04-19 00:00:00,Gurgaon,Uttar Pradesh,Returned,WELCOME10,10,3
542700,110652,2025-11-20 00:00:00,Nagpur,Uttar Pradesh,Delivered,NONE,10,5
542701,111391,2025-05-31 00:00:00,Noida,Maharashtra,Shipped,FLASH15,0,4
542702,110104,2026-05-01 00:00:00,Hyderabad,Tamil Nadu,,FLASH15,10,10
542703,115340,2026-03-08 00:00:00,Nagpur,Rajasthan,Processing,NEWUSER,25,4
542704,118832,2026-01-20 00:00:00,Bengaluru,Maharashtra,Delivered,NONE,10,6
542705,108222,2026-07-02 00:00:00,Delhi,Uttar Pradesh,Delivered,FESTIVE25,20,5
542706,103455,2026-01-15 00:00:00,Patna,Bihar,Delivered,NONE,0,1
542707,112512,2025-08-23 00:00:00,Mumbai,Madhya Pradesh,Processing,FESTIVE25,0,7
542708,113227,2026-05-29 00:00:00,Kanpur,Bihar,Returned,NONE,10,2
542709,116944,2025-05-06 00:00:00,Hyderabad,Jharkhand,Processing,,0,3
542710,111690,2026-02-10 00:00:00,Gurgaon,Gujarat,Delivered,SAVE20,0,3
542711,119108,2026-03-04 00:00:00,Chandigarh,Uttar Pradesh,Delivered,,25,2
542712,105086,2026-03-11 00:00:00,Ranchi,Karnataka,delivered,NONE,0,4
542713,111082,2025-07-13 00:00:00,Ranchi,Telangana,Cancelled,SAVE20,30,2
542714,114996,2025-09-04 00:00:00,Chandigarh,Chandigarh,Shipped,WELCOME10,15,5
542715,110192,2025-05-17 00:00:00,Patna,Delhi,Delivered,NONE,0,3
542716,118232,2025-09-19 00:00:00,Chandigarh,Jharkhand,Delivered,WELCOME10,20,5
542717,108524,2025-11-18 00:00:00,Patna,Maharashtra,Pending,NONE,5,4
542718,117240,2025-12-07 00:00:00,Kanpur,Uttar Pradesh,Pending,NONE,0,6
542719,118590,2026-04-16 00:00:00,Noida,Chandigarh,Delivered,NONE,10,2
542720,101604,2026-06-05 00:00:00,Chandigarh,Karnataka,Delivered,FESTIVE25,150,6
542721,109322,2025-06-06 00:00:00,Surat,Chandigarh,Delivered,NONE,0,5
542722,118783,2025-01-29 00:00:00,Noida,Rajasthan,Shipped,NONE,5,3
542723,116230,2026-05-14 00:00:00,Kolkata,Uttar Pradesh,Cancelled,FLASH15,20,2
542724,100827,2026-05-22 00:00:00,Hyderabad,West Bengal,Delivered,NONE,15,2
542725,110073,2025-07-11 00:00:00,Hyderabad,West Bengal,Pending,NONE,15,1
542726,106158,2026-04-15 00:00:00,Bhopal,Maharashtra,Delivered,SAVE20,0,6
542727,115273,2025-11-27 00:00:00,Kanpur,Chandigarh,Pending,SAVE20,15,6
542728,111204,2026-04-02 00:00:00,Noida,Uttar Pradesh,Shipped,NONE,0,4
542729,119234,2026-05-30 00:00:00,Patna,Telangana,Delivered,NONE,5,4
542730,102813,2025-12-21 00:00:00,Ranchi,Jharkhand,Delivered,NONE,5,2
542731,116221,2025-04-23 00:00:00,Bhopal,Maharashtra,Cancelled,NEWUSER,5,3
542732,111909,2026-07-11 00:00:00,Delhi,Haryana,Shipped,NONE,10,5
542733,109005,2025-03-07 00:00:00,Gurgaon,Tamil Nadu,Delivered,,10,3
542734,117242,2025-01-28 00:00:00,Ahmedabad,Telangana,Delivered,FESTIVE25,0,2
542735,114068,2025-09-25 00:00:00,Jaipur,Gujarat,,NEWUSER,15,6
542736,106504,2026-03-12 00:00:00,Lucknow,Maharashtra,Processing,NONE,5,15
542737,101016,2025-07-13 00:00:00,Mumbai,Gujarat,Delivered,NEWUSER,0,4
542738,119719,2025-11-01 00:00:00,Jaipur,Jharkhand,Shipped,WELCOME10,0,3
542739,104517,2025-03-31 00:00:00,Surat,Gujarat,Shipped,WELCOME10,0,5
542740,113889,2025-10-18 00:00:00,Jaipur,Maharashtra,,,0,7
542741,118076,2026-06-30 00:00:00,Hyderabad,Madhya Pradesh,Delivered,NONE,15,4
542742,108275,2025-05-07 00:00:00,Lucknow,Rajasthan,Delivered,WELCOME10,5,4
542743,105078,2025-04-13 00:00:00,Noida,Madhya Pradesh,Pending,SAVE20,0,6
542744,111426,2026-01-24 00:00:00,Pune,Tamil Nadu,Pending,NEWUSER,0,2
542745,109069,2025-12-03 00:00:00,Nagpur,Uttar Pradesh,Delivered,,15,5
542746,107856,2026-02-05 00:00:00,Kanpur,Bihar,Shipped,NONE,10,3
542747,118002,2025-05-31 00:00:00,Surat,Bihar,Delivered,NONE,20,2
542748,100879,2025-03-25 00:00:00,Ahmedabad,Uttar Pradesh,Delivered,NONE,0,2
542749,108508,2025-04-11 00:00:00,Kanpur,Gujarat,Delivered,SAVE20,10,2
542750,110789,2025-01-11 00:00:00,Indore,Uttar Pradesh,Shipped,WELCOME10,0,5
542751,119390,2026-04-10 00:00:00,Chandigarh,Maharashtra,Delivered,NONE,15,4
542752,116710,2025-11-19 00:00:00,Surat,Maharashtra,Delivered,NONE,0,3
542753,103184,2025-06-12 00:00:00,Surat,Gujarat,Delivered,NEWUSER,5,2
542754,104504,2025-04-02 00:00:00,Hyderabad,Maharashtra,Delivered,NONE,5,1
542755,100713,2025-07-23 00:00:00,Surat,Jharkhand,Delivered,FLASH15,15,3
542756,102806,2025-01-03 00:00:00,Ranchi,Chandigarh,Processing,SAVE20,10,4
542757,105531,2026-03-13 00:00:00,Delhi,Maharashtra,Delivered,NONE,10,3
542758,107744,2025-01-29 00:00:00,Surat,Bihar,Delivered,FLASH15,15,2
542759,110800,2026-01-05 00:00:00,Bengaluru,Maharashtra,Delivered,SAVE20,0,6
542760,113406,2026-05-22 00:00:00,Kanpur,Chandigarh,Delivered,NONE,0,4
542761,110292,2025-12-16 00:00:00,Pune,Telangana,Delivered,NONE,0,15
542762,106196,2025-12-18 00:00:00,Kolkata,Uttar Pradesh,Cancelled,NONE,10,1
542763,109103,2026-07-28 00:00:00,Indore,Maharashtra,Processing,NONE,10,10
542764,104926,2025-02-25 00:00:00,Delhi,Telangana,Pending,WELCOME10,0,5
542765,118346,2025-08-03 00:00:00,Mumbai,Tamil Nadu,Delivered,,15,2
542766,115646,2025-10-20 00:00:00,Gurgaon,Gujarat,Delivered,FLASH15,20,5
542767,109600,2025-11-12 00:00:00,Ranchi,Karnataka,Delivered,,0,6
542768,116308,2025-04-01 00:00:00,Delhi,Delhi,Pending,NONE,15,3
542769,109264,2026-06-18 00:00:00,Lucknow,Jharkhand,Delivered,NEWUSER,0,4
542770,108576,2026-07-07 00:00:00,Bengaluru,Madhya Pradesh,Delivered,FLASH15,20,3
542771,114473,2025-11-07 00:00:00,Noida,Delhi,Delivered,NONE,0,3
542772,114808,2026-08-22 00:00:00,Ranchi,Rajasthan,Shipped,NONE,0,5
542773,110135,2026-04-06 00:00:00,Surat,Maharashtra,Delivered,FLASH15,10,3
542774,117614,2026-03-29 00:00:00,Hyderabad,Delhi,Delivered,WELCOME10,0,5
542775,113997,2026-01-20 00:00:00,Kolkata,West Bengal,Delivered,SAVE20,15,4
542776,117192,2026-01-20 00:00:00,Pune,Uttar Pradesh,Shipped,,25,4
542777,119977,2026-08-30 00:00:00,Pune,Madhya Pradesh,Pending,NONE,0,3
542778,119289,2026-07-03 00:00:00,Chennai,Haryana,Delivered,NONE,0,2
542779,114588,2025-04-04 00:00:00,Noida,Uttar Pradesh,Delivered,,15,6
542780,108070,2025-04-27 00:00:00,Gurgaon,Uttar Pradesh,Shipped,NONE,20,7
542781,114361,2025-06-05 00:00:00,Delhi,Bihar,Delivered,NEWUSER,10,6
542782,103120,2026-07-19 00:00:00,Indore,Telangana,Delivered,NONE,25,6
542783,103002,2025-03-22 00:00:00,Ahmedabad,Uttar Pradesh,Cancelled,FESTIVE25,0,2
542784,110639,2026-01-25 00:00:00,Hyderabad,Uttar Pradesh,Delivered,FESTIVE25,5,4
542785,101329,2025-02-08 00:00:00,Ahmedabad,Maharashtra,Delivered,FLASH15,0,2
542786,112014,2025-03-14 00:00:00,Chennai,Maharashtra,Delivered,SAVE20,0,3
542787,110810,2026-05-10 00:00:00,Bhopal,Chandigarh,Delivered,FLASH15,10,6
542788,106891,2025-11-04 00:00:00,Chandigarh,Madhya Pradesh,Delivered,SAVE20,5,3
542789,100172,2026-05-12 00:00:00,Kanpur,Maharashtra,Delivered,SAVE20,0,15
542790,118828,2025-05-23 00:00:00,Chennai,Chandigarh,Shipped,NONE,0,3
542791,115829,2025-01-26 00:00:00,Delhi,Telangana,Pending,SAVE20,0,3
542792,113337,2026-03-28 00:00:00,Bengaluru,Karnataka,Returned,NONE,15,6
542793,105628,2025-03-08 00:00:00,Chennai,Jharkhand,delivered,,0,6
542794,106456,2026-03-07 00:00:00,Pune,Madhya Pradesh,Delivered,NONE,20,3
542795,116601,2025-08-03 00:00:00,Chennai,Gujarat,Cancelled,NONE,25,5
542796,103212,2025-02-14 00:00:00,Gurgaon,Bihar,Shipped,WELCOME10,15,4
542797,115091,2025-02-05 00:00:00,Chennai,Uttar Pradesh,Cancelled,NONE,0,2
542798,114773,2025-02-06 00:00:00,Kanpur,Uttar Pradesh,Pending,FLASH15,0,15
542799,109939,2025-07-20 00:00:00,Mumbai,Karnataka,Cancelled,WELCOME10,0,3
542800,100840,2025-12-04 00:00:00,Lucknow,Tamil Nadu,Delivered,NONE,25,3
542801,111386,2025-08-03 00:00:00,Delhi,Bihar,,NONE,0,1
542802,116699,2025-03-24 00:00:00,Jaipur,Tamil Nadu,Delivered,,30,4
542803,117664,2025-01-22 00:00:00,Noida,Tamil Nadu,Delivered,FESTIVE25,10,3
542804,114693,2025-09-03 00:00:00,Surat,Uttar Pradesh,Delivered,SAVE20,5,4
542805,116075,2025-10-02 00:00:00,Jaipur,Karnataka,Shipped,FESTIVE25,30,6
542806,100820,2026-05-01 00:00:00,Indore,Maharashtra,Delivered,SAVE20,0,4
542807,109914,2025-04-01 00:00:00,Chandigarh,West Bengal,Delivered,,5,2
542808,114885,2025-10-29 00:00:00,Kolkata,Rajasthan,Cancelled,WELCOME10,0,6
542809,109919,2025-01-08 00:00:00,Kanpur,Delhi,Pending,NONE,0,2
542810,109149,2025-02-02 00:00:00,Delhi,Telangana,Delivered,FLASH15,0,4
542811,100077,2026-01-05 00:00:00,Surat,Jharkhand,Delivered,SAVE20,15,3
542812,112972,2025-01-03 00:00:00,Jaipur,Gujarat,Shipped,FESTIVE25,15,2
542813,103282,2025-04-28 00:00:00,Pune,Chandigarh,delivered,NONE,15,3
542814,111828,2025-12-16 00:00:00,Delhi,West Bengal,Delivered,NONE,25,7
542815,106816,2025-04-20 00:00:00,Mumbai,Maharashtra,Delivered,NEWUSER,0,3
542816,100971,2026-08-11 00:00:00,Jaipur,Madhya Pradesh,Delivered,WELCOME10,0,6
542817,118993,2026-01-19 00:00:00,Chennai,Madhya Pradesh,Delivered,SAVE20,20,15
542818,108779,2025-08-19 00:00:00,Indore,Gujarat,Shipped,NEWUSER,25,1
542819,118426,2025-03-20 00:00:00,Lucknow,Gujarat,Delivered,NONE,0,15
542820,103854,2025-09-08 00:00:00,Noida,Uttar Pradesh,Shipped,NONE,25,4
542821,104855,2026-03-19 00:00:00,Patna,Tamil Nadu,Shipped,NONE,0,5
542822,107816,2025-07-08 00:00:00,Noida,Madhya Pradesh,Pending,,25,4
542823,105819,2025-02-18 00:00:00,Bengaluru,Maharashtra,CANCELLED,NONE,20,7
542824,100478,2025-02-16 00:00:00,Pune,Madhya Pradesh,Delivered,NONE,0,1
542825,114954,2025-07-29 00:00:00,Gurgaon,Karnataka,Delivered,NONE,0,3
542826,115194,2025-01-05 00:00:00,Delhi,Jharkhand,Pending,NONE,20,2
542827,108395,2026-05-24 00:00:00,Indore,Maharashtra,Delivered,NONE,0,3
542828,111877,2026-02-26 00:00:00,Hyderabad,Haryana,Cancelled,SAVE20,0,5
542829,117597,2026-07-27 00:00:00,Bhopal,Madhya Pradesh,Delivered,NONE,5,5
542830,107025,2025-12-18 00:00:00,Gurgaon,Jharkhand,Delivered,NONE,5,2
542831,119410,2025-08-13 00:00:00,Indore,Haryana,Shipped,NEWUSER,5,7
542832,119512,2025-05-16 00:00:00,Mumbai,Uttar Pradesh,Pending,NONE,0,3
542833,103163,2026-02-12 00:00:00,Delhi,Tamil Nadu,Delivered,NONE,10,4
542834,104832,2025-05-02 00:00:00,Surat,Rajasthan,Pending,SAVE20,15,5
542835,115725,2025-12-02 00:00:00,Kolkata,Rajasthan,Cancelled,,20,7
542836,117376,2025-10-01 00:00:00,Chennai,Gujarat,Delivered,NEWUSER,20,3
542837,108023,2026-08-23 00:00:00,Chennai,Maharashtra,Returned,FESTIVE25,5,3
542838,106519,2026-06-03 00:00:00,Bhopal,Madhya Pradesh,Delivered,SAVE20,0,5
542839,106376,2025-08-16 00:00:00,Gurgaon,Maharashtra,Shipped,,15,4
542840,104261,2025-04-09 00:00:00,Kanpur,Gujarat,Delivered,NONE,20,4
542841,116942,2025-12-23 00:00:00,Bhopal,Telangana,Delivered,SAVE20,10,4
