payment_id,order_id,payment_date,payment_method,payment_status,amount
760423,573467,2025-12-01 00:00:00,Credit Card,Success,51462.43
760424,586955,2025-04-01 00:00:00,upi,Pending,1440.57
760425,539195,2025-02-13 00:00:00,Debit Card,Success,1656.42
760426,506965,2025-03-14 00:00:00,Debit Card,Success,66792.33
760427,514663,2026-05-18 00:00:00,Debit Card,Refunded,35254.45
760428,539209,2026-02-01 00:00:00,Cash on Delivery,Success,26282.95
760429,570331,2025-10-06 00:00:00,Debit Card,Success,68711.32
760430,580241,2025-08-23 00:00:00,UPI,Success,42696.82
760431,546369,2025-07-19 00:00:00,Credit Card,Success,36322.4
760432,581795,2025-02-09 00:00:00,Credit Card,Success,60776.73
760433,502732,2026-01-30 00:00:00,UPI,Refunded,22165.43
760434,539866,2025-05-07 00:00:00,Net Banking,Success,76507.59
760435,566303,2026-04-17 00:00:00,Net Banking,Pending,46098.67
760436,545925,2026-06-07 00:00:00,Net Banking,Success,73975.33
760437,507545,2025-03-01 00:00:00,COD,Failed,8021.9
760438,580739,2026-07-28 00:00:00,COD,Refunded,56977.09
760439,575292,2025-03-30 00:00:00,UPI,Success,64975.7
760440,508038,2026-04-14 00:00:00,Credit Card,Pending,32910.06
760441,594498,2025-12-09 00:00:00,upi,Success,75960.32
760442,512773,2025-01-04 00:00:00,UPI,Success,20502.61
760443,553580,2025-11-15 00:00:00,Credit Card,Failed,45384.13
760444,545256,2025-02-27 00:00:00,,Refunded,37697.8
760445,520112,2025-01-05 00:00:00,Net Banking,Success,11817.3
760446,519320,2025-10-08 00:00:00,UPI,Success,24581.23
760447,566104,2026-06-22 00:00:00,UPI,,10777.36
760448,506244,2025-04-24 00:00:00,UPI,Success,7553.55
760449,579750,2026-06-18 00:00:00,Wallet,Success,33987.81
760450,505939,2026-06-01 00:00:00,Wallet,Success,8583.58
760451,573954,2025-02-16 00:00:00,UPI,success,66761.18
760452,538045,2025-08-28 00:00:00,Debit Card,Failed,16700.28
760453,524804,2025-02-05 00:00:00,UPI,Success,62908.56
760454,527752,2025-12-07 00:00:00,UPI,Success,16922.92
760455,574862,2026-04-12 00:00:00,Debit Card,Success,29092.48
760456,543989,2026-08-10 00:00:00,UPI,Success,78400.59
760457,574376,2025-09-07 00:00:00,Credit Card,Success,71922.06
760458,572313,2025-02-19 00:00:00,upi,Success,8907.16
760459,518691,2025-09-25 00:00:00,UPI,Failed,7095.21
760460,540280,2025-09-03 00:00:00,upi,Success,48295.92
760461,561771,2025-08-12 00:00:00,UPI,Success,62270.12
760462,540903,2026-08-28 00:00:00,Debit Card,Success,23879.51
760463,517600,2025-12-26 00:00:00,Credit Card,Failed,17959.62
760464,542828,2025-05-19 00:00:00,Net Banking,Success,31484.35
760465,583258,2026-09-02 00:00:00,upi,Success,60805.66
760466,503601,2026-06-10 00:00:00,Credit Card,Success,29548.43
760467,507909,2025-02-10 00:00:00,UPI,Pending,21551.97
760468,539268,2025-01-30 00:00:00,COD,Success,78647.58
760469,535943,2025-12-07 00:00:00,Debit Card,Success,21210.22
760470,565680,2026-04-23 00:00:00,,Failed,71887.05
760471,528497,2025-07-03 00:00:00,Credit Card,Success,52572.99
760472,571866,2025-06-21 00:00:00,Cash on Delivery,Success,27356.58
760473,543796,2025-01-12 00:00:00,UPI,Success,31054.92
760474,531689,2025-03-02 00:00:00,UPI,Pending,45328.51
760475,550397,2025-12-05 00:00:00,COD,Success,16356.86
760476,514637,2025-08-07 00:00:00,UPI,Success,28803.19
760477,581091,2025-11-13 00:00:00,Wallet,Success,24698.95
760478,568021,2025-01-06 00:00:00,Debit Card,Success,14663.09
760479,597244,2025-05-10 00:00:00,UPI,,54932.99
760480,551826,2025-04-08 00:00:00,UPI,Pending,56712.98
760481,592869,2026-02-09 00:00:00,Credit Card,Success,55633.16
760482,534707,2025-11-30 00:00:00,Wallet,Success,51858.9
760483,519214,2026-01-16 00:00:00,Debit Card,Success,60070.79
760484,584859,2025-02-01 00:00:00,Credit Card,Refunded,3291.25
760485,506633,2025-02-06 00:00:00,Credit Card,Failed,17332.99
760486,574819,2025-10-29 00:00:00,Credit Card,Pending,17166.27
760487,511101,2026-09-02 00:00:00,Credit Card,Refunded,43779.92
760488,585082,2025-12-25 00:00:00,Wallet,Success,22830.01
760489,551523,2026-06-09 00:00:00,UPI,Success,78757.95
760490,577860,2026-05-02 00:00:00,Wallet,Failed,67973.18
760491,575433,2026-08-13 00:00:00,upi,Success,2757.63
760492,596399,2026-04-14 00:00:00,UPI,Success,69644.11
760493,542946,2026-04-07 00:00:00,Net Banking,Success,11525.63
760494,567724,2025-12-25 00:00:00,Net Banking,Success,68627.82
760495,560309,2026-07-03 00:00:00,Credit Card,Success,56477.0
760496,587779,2025-06-29 00:00:00,UPI,Success,79236.61
760497,557113,2026-02-12 00:00:00,Net Banking,Failed,38508.47
760498,560489,not_available,UPI,Success,22025.96
760499,576145,2025-01-03 00:00:00,Credit Card,Success,
760500,527692,2026-03-08 00:00:00,Credit Card,Success,3128.86
760501,562883,2025-08-28 00:00:00,COD,Success,26380.57
760502,529296,2026-03-15 00:00:00,upi,Success,2896.34
760503,517319,2026-04-16 00:00:00,COD,Refunded,21446.28
760504,558855,2025-09-15 00:00:00,Debit Card,Success,14588.87
760505,540711,2026-06-06 00:00:00,UPI,Failed,75204.58
760506,586080,2025-09-27 00:00:00,,Success,17101.57
760507,599136,2025-07-29 00:00:00,Credit Card,Pending,1179.75
760508,531525,2026-07-04 00:00:00,Cash on Delivery,Success,1293.93
760509,584352,2025-08-23 00:00:00,Cash on Delivery,Success,11304.05
760510,534434,2025-08-31 00:00:00,UPI,Success,13952.72
760511,569196,2026-01-07 00:00:00,Net Banking,Success,72205.39
760512,569198,2026-02-18 00:00:00,COD,Success,75831.49
760513,507062,2025-08-30 00:00:00,Net Banking,Success,56349.89
760514,541539,2025-08-09 00:00:00,Credit Card,Failed,25444.08
760515,530574,2026-05-29 00:00:00,UPI,Success,24659.58
760516,575994,2026-03-29 00:00:00,COD,Refunded,55183.96
760517,574288,2025-12-08 00:00:00,COD,Failed,72374.14
760518,571327,2026-06-21 00:00:00,Credit Card,Success,4494.4
760519,545097,2025-02-19 00:00:00,Debit Card,Success,50827.28
760520,533265,2025-08-23 00:00:00,UPI,Failed,39576.95
760521,539133,2025-12-09 00:00:00,Wallet,Success,23330.46
760522,534640,2025-12-28 00:00:00,Credit Card,Success,5185.11
760523,507112,2025-09-16 00:00:00,UPI,Success,25937.4
760524,594952,2025-09-10 00:00:00,COD,Pending,656.41
760525,502950,2025-08-25 00:00:00,UPI,Success,75843.86
760526,562573,2026-03-04 00:00:00,Wallet,Success,56478.94
760527,523952,2026-01-28 00:00:00,Credit Card,Pending,6396.21
760528,578463,2025-04-03 00:00:00,UPI,Success,70289.88
760529,567810,2025-05-02 00:00:00,Net Banking,Failed,70445.52
760530,517234,2026-07-17 00:00:00,Credit Card,Success,59871.56
760531,598782,2025-11-29 00:00:00,UPI,Success,42116.57
760532,551497,2026-02-21 00:00:00,Debit Card,Success,35686.49
760533,589073,2026-08-03 00:00:00,UPI,Success,28474.55
760534,581205,2026-03-20 00:00:00,UPI,Success,15096.79
760535,582973,2025-03-18 00:00:00,UPI,Pending,35808.66
760536,518993,2026-05-01 00:00:00,Debit Card,Success,57375.83
760537,591180,2025-11-21 00:00:00,COD,Failed,48708.63
760538,525657,2026-05-10 00:00:00,UPI,Refunded,25003.97
760539,545139,2026-07-14 00:00:00,Debit Card,Success,58742.78
760540,575619,2025-04-16 00:00:00,Credit Card,Success,76705.1
760541,537486,2026-07-26 00:00:00,Net Banking,Success,76452.05
760542,584924,2026-02-13 00:00:00,Credit Card,Success,38604.17
760543,528974,2025-11-26 00:00:00,UPI,,14334.19
760544,503914,2025-01-04 00:00:00,Cash on Delivery,Success,59904.73
760545,517228,2026-04-27 00:00:00,upi,Success,37631.45
760546,564739,2025-12-05 00:00:00,UPI,Success,34334.95
760547,593417,2025-06-08 00:00:00,UPI,Failed,66208.11
760548,575787,2025-05-15 00:00:00,Credit Card,Success,57546.02
760549,535245,2026-07-30 00:00:00,Credit Card,Failed,50267.79
760550,515360,2025-06-18 00:00:00,Debit Card,Success,65888.3
760551,551786,2026-02-03 00:00:00,Debit Card,Success,71792.93
760552,518024,2025-06-14 00:00:00,Net Banking,Pending,50633.11
760553,524520,2025-05-23 00:00:00,Credit Card,Failed,19584.11
760554,597655,2025-11-11 00:00:00,Wallet,Success,59793.24
760555,519942,2025-05-04 00:00:00,Credit Card,Success,72727.23
760556,571048,2025-01-02 00:00:00,UPI,Refunded,6163.61
760557,523331,2026-05-03 00:00:00,COD,Success,2180.31
760558,525341,2025-04-01 00:00:00,Net Banking,Success,41612.63
760559,524930,2026-08-17 00:00:00,COD,Success,37314.71
760560,593150,2025-01-23 00:00:00,COD,Success,67170.77
760561,500497,2025-11-25 00:00:00,UPI,Failed,66434.6
760562,555874,2025-08-18 00:00:00,UPI,Success,48967.86
760563,518613,2026-04-21 00:00:00,UPI,Success,13174.49
760564,514833,2025-08-27 00:00:00,Debit Card,Success,25171.48
760565,584874,2025-06-14 00:00:00,Net Banking,Pending,53417.41
760566,563870,2026-09-04 00:00:00,Wallet,Success,66190.6
760567,555737,2026-07-24 00:00:00,Credit Card,Failed,42090.26
760568,533189,2026-05-09 00:00:00,UPI,Success,27091.04
760569,553936,2026-03-02 00:00:00,Credit Card,Success,11172.32
760570,587390,2025-08-19 00:00:00,,Success,75183.09
760571,507921,2025-06-07 00:00:00,Net Banking,Success,26717.81
760572,522710,2025-05-12 00:00:00,Wallet,Success,60391.08
760573,574520,2026-03-18 00:00:00,UPI,Success,49824.07
760574,560982,2025-04-18 00:00:00,Credit Card,Success,36417.05
760575,581842,2025-09-11 00:00:00,UPI,Success,47009.96
760576,597703,2025-03-05 00:00:00,Wallet,Success,15784.57
760577,520522,2026-07-18 00:00:00,Credit Card,Success,52223.9
760578,508457,2026-05-27 00:00:00,Debit Card,Success,32487.24
760579,590369,2025-11-29 00:00:00,UPI,Success,25220.25
760580,531825,2025-04-07 00:00:00,Net Banking,Success,59943.29
760581,532583,2026-08-03 00:00:00,UPI,Success,71208.07
760582,524481,2026-05-25 00:00:00,Wallet,Success,79045.22
760583,530356,2026-05-31 00:00:00,Credit Card,Success,46797.24
760584,590571,2026-02-15 00:00:00,Net Banking,Success,29753.08
760585,519849,2025-12-21 00:00:00,Wallet,Success,56613.7
760586,534609,2026-02-18 00:00:00,Debit Card,Failed,60629.16
760587,501354,2026-06-28 00:00:00,Net Banking,success,233.89
760588,586880,2025-07-17 00:00:00,COD,Success,20159.78
760589,553583,2026-08-23 00:00:00,UPI,Pending,4347.16
760590,531868,2025-03-23 00:00:00,UPI,Success,31933.43
760591,535640,2026-04-08 00:00:00,Net Banking,Success,18356.22
760592,520799,2026-06-09 00:00:00,UPI,Success,40540.32
760593,553866,2025-11-15 00:00:00,Net Banking,Success,64263.45
760594,525117,2025-01-28 00:00:00,COD,Success,23605.08
760595,588739,2025-08-29 00:00:00,UPI,Success,34349.32
760596,574400,2026-04-27 00:00:00,Credit Card,Success,17539.86
760597,533347,2025-10-15 00:00:00,UPI,Failed,
760598,597263,2025-07-04 00:00:00,Wallet,Success,44580.19
760599,570289,2026-06-22 00:00:00,COD,Refunded,70343.62
760600,554033,2025-12-16 00:00:00,Credit Card,Failed,9110.52
760601,513263,2025-01-27 00:00:00,Wallet,Refunded,487.19
760602,544382,2026-02-23 00:00:00,COD,Failed,39302.13
760603,540351,2025-12-06 00:00:00,upi,Failed,77294.73
760604,531116,2025-04-03 00:00:00,COD,Success,29272.99
760605,552838,2026-02-14 00:00:00,COD,Pending,30357.97
760606,561048,2026-05-10 00:00:00,UPI,Success,55841.48
760607,549782,2025-08-07 00:00:00,COD,Success,24520.84
760608,526701,2025-11-13 00:00:00,Wallet,Pending,78152.69
760609,549081,2025-11-21 00:00:00,UPI,Success,28094.23
760610,519738,2025-12-25 00:00:00,UPI,Success,40427.85
760611,535202,2025-06-07 00:00:00,COD,Success,47276.49
760612,508827,2025-10-18 00:00:00,Net Banking,success,31181.16
760613,576125,2026-06-18 00:00:00,Debit Card,Success,13823.94
760614,513015,2026-05-20 00:00:00,UPI,Refunded,62139.16
760615,565762,2025-08-25 00:00:00,UPI,Success,34003.93
760616,548120,2025-02-28 00:00:00,Credit Card,Refunded,47447.01
760617,550124,2026-05-22 00:00:00,UPI,Failed,36498.91
760618,518612,not_available,UPI,Refunded,2333.27
760619,509525,2026-06-06 00:00:00,Net Banking,Success,48964.12
760620,591898,2025-10-02 00:00:00,UPI,Success,77108.91
760621,566766,2025-01-02 00:00:00,Cash on Delivery,Success,24991.67
760622,577199,2026-04-04 00:00:00,Credit Card,Success,41442.23
760623,571325,2025-12-07 00:00:00,Debit Card,,76673.84
760624,561585,2025-08-24 00:00:00,UPI,Success,9567.01
760625,574053,2025-07-16 00:00:00,Credit Card,Success,887.88
760626,545068,2026-04-11 00:00:00,Net Banking,Success,15827.7
760627,575293,2025-10-20 00:00:00,Credit Card,Success,64789.34
760628,574730,2025-05-13 00:00:00,COD,Success,72342.54
760629,555778,2026-01-25 00:00:00,Credit Card,Success,25237.95
760630,534289,2025-01-26 00:00:00,UPI,Success,53270.4
760631,593050,2025-04-16 00:00:00,Debit Card,,23672.64
760632,567599,2025-04-21 00:00:00,UPI,Success,60295.84
760633,546921,2025-01-02 00:00:00,COD,Success,7944.0
760634,533144,2026-06-04 00:00:00,Debit Card,Failed,1265.62
760635,569616,2025-09-27 00:00:00,UPI,Success,38328.86
760636,505488,2025-05-12 00:00:00,UPI,Success,10941.38
760637,585513,2026-07-06 00:00:00,Wallet,Success,68005.62
760638,523365,2025-07-27 00:00:00,Credit Card,Success,44653.68
760639,503266,2026-08-14 00:00:00,UPI,Failed,67247.28
760640,548756,2025-05-03 00:00:00,Wallet,Success,41757.13
760641,533882,2025-04-08 00:00:00,Net Banking,Success,13198.34
760642,521663,2025-11-04 00:00:00,Net Banking,Refunded,76515.83
760643,559628,2026-04-19 00:00:00,Credit Card,Success,65761.72
760644,562440,2025-12-05 00:00:00,UPI,,43115.97
760645,522579,2025-11-25 00:00:00,UPI,Success,27324.64
760646,533298,2026-07-20 00:00:00,Wallet,Failed,43666.02
760647,515120,2025-03-27 00:00:00,Credit Card,Success,40348.27
760648,586219,2025-09-21 00:00:00,Net Banking,Success,58308.25
760649,588252,2026-06-28 00:00:00,Credit Card,Failed,11995.52
760650,593456,2025-12-23 00:00:00,UPI,Success,24981.37
760651,586445,2025-01-20 00:00:00,Credit Card,Refunded,55763.58
760652,504744,2026-02-17 00:00:00,COD,,1955.16
760653,588458,2026-07-12 00:00:00,,Success,64858.01
760654,590516,2026-06-09 00:00:00,Net Banking,Success,11755.31
760655,534345,2026-08-30 00:00:00,Wallet,Success,51950.56
760656,500161,2025-10-20 00:00:00,Debit Card,Success,3580.96
760657,573872,2025-12-08 00:00:00,Wallet,Success,7117.88
760658,550284,2025-03-02 00:00:00,UPI,Success,45512.28
760659,598119,2026-06-20 00:00:00,Net Banking,Success,73051.9
760660,516357,2025-04-19 00:00:00,Net Banking,Success,18840.4
760661,557170,2025-05-21 00:00:00,Debit Card,Success,71532.45
760662,553607,2025-07-07 00:00:00,UPI,Success,10944.23
760663,595745,2026-06-10 00:00:00,Net Banking,Success,8638.51
760664,543241,2026-01-08 00:00:00,,Success,64757.57
760665,574610,2026-06-12 00:00:00,Cash on Delivery,Success,42750.27
760666,566705,2025-05-04 00:00:00,Credit Card,Success,25509.79
760667,574864,2025-09-10 00:00:00,UPI,Success,74529.53
760668,543049,2026-08-26 00:00:00,Debit Card,Success,60049.66
760669,510621,2026-04-10 00:00:00,Credit Card,Refunded,50527.68
760670,553083,2025-11-05 00:00:00,Debit Card,Success,31848.97
760671,539296,2025-04-11 00:00:00,UPI,Success,45224.35
760672,500808,2026-01-31 00:00:00,Credit Card,,35335.12
760673,564807,2026-04-20 00:00:00,COD,Success,56658.43
760674,579451,2025-06-21 00:00:00,UPI,Success,13480.6
760675,538416,2025-08-05 00:00:00,Debit Card,Failed,61769.59
760676,559525,2025-02-20 00:00:00,Credit Card,Success,41035.52
760677,571411,2026-02-17 00:00:00,UPI,Success,36662.64
760678,523587,2025-04-12 00:00:00,Net Banking,Failed,72012.28
760679,514133,2026-07-20 00:00:00,Debit Card,Success,29192.95
760680,552217,2025-09-08 00:00:00,UPI,Success,63808.17
760681,515475,2025-03-16 00:00:00,Cash on Delivery,Failed,999999.0
760682,519275,2026-03-27 00:00:00,COD,Success,17374.34
760683,583686,2025-01-24 00:00:00,UPI,Refunded,58465.25
760684,527001,2026-04-12 00:00:00,UPI,Refunded,67888.57
760685,509456,2025-04-27 00:00:00,UPI,Success,40916.58
760686,558571,2025-02-07 00:00:00,UPI,Success,54088.3
760687,584253,2026-07-15 00:00:00,UPI,Pending,1332.28
760688,510518,2026-01-20 00:00:00,Credit Card,Success,32455.66
760689,584090,2026-04-25 00:00:00,Wallet,Refunded,58999.29
760690,599434,2025-09-30 00:00:00,UPI,Success,8984.79
760691,580493,2026-08-26 00:00:00,UPI,Success,38839.89
760692,577949,2026-06-03 00:00:00,UPI,Success,79877.61
760693,524517,2026-01-16 00:00:00,Debit Card,Refunded,10357.48
760694,589113,2025-07-06 00:00:00,UPI,Success,70672.49
760695,549275,2025-05-09 00:00:00,UPI,Refunded,60941.38
760696,586320,2026-06-19 00:00:00,UPI,Success,61249.03
760697,545743,2025-08-14 00:00:00,Net Banking,Success,45369.12
760698,548038,2025-07-24 00:00:00,COD,Success,9756.89
760699,583182,2025-10-25 00:00:00,UPI,Pending,22329.54
760700,568662,2025-10-15 00:00:00,Debit Card,Success,62701.23
760701,587884,2026-02-01 00:00:00,Credit Card,Success,59366.83
760702,567250,2025-05-03 00:00:00,UPI,Success,75210.0
760703,594913,2026-04-04 00:00:00,Wallet,,51451.15
760704,530673,2026-01-21 00:00:00,Credit Card,success,74743.54
760705,543876,2025-10-03 00:00:00,Net Banking,Success,24063.68
760706,594959,2025-12-28 00:00:00,UPI,Success,65105.06
760707,568930,2025-04-08 00:00:00,COD,Pending,63210.4
760708,538115,2025-05-23 00:00:00,Debit Card,Success,7756.66
760709,584920,2025-02-01 00:00:00,COD,Success,26841.24
760710,506236,2026-02-19 00:00:00,Wallet,Refunded,75822.13
760711,548389,2025-07-02 00:00:00,Credit Card,success,5111.26
760712,578578,2025-01-22 00:00:00,,Success,67746.32
760713,522420,2025-03-15 00:00:00,Debit Card,Success,51767.25
760714,583311,2025-07-07 00:00:00,Wallet,Success,73056.83
760715,595337,2025-04-04 00:00:00,Cash on Delivery,Success,15254.04
760716,595919,2025-01-05 00:00:00,,Success,28268.79
760717,550450,2026-05-10 00:00:00,COD,Success,48105.79
760718,504586,2025-10-22 00:00:00,UPI,Success,65537.87
760719,509469,2026-05-17 00:00:00,Debit Card,Failed,68107.83
760720,565273,2026-08-27 00:00:00,Credit Card,Success,52413.02
760721,555467,2026-08-05 00:00:00,Wallet,Refunded,19434.76
760722,588689,2025-09-12 00:00:00,COD,,21212.47
760723,504917,2025-04-03 00:00:00,Debit Card,Success,77616.22
760724,500544,2025-02-25 00:00:00,Net Banking,Success,16765.5
760725,525170,2026-07-28 00:00:00,UPI,Success,71868.73
760726,589054,2025-08-30 00:00:00,Debit Card,success,63889.57
760727,560782,2025-09-12 00:00:00,Credit Card,Success,53023.06
760728,546728,2026-06-16 00:00:00,UPI,Success,22998.99
760729,504841,2025-08-16 00:00:00,Credit Card,Success,23909.76
760730,510602,2026-06-11 00:00:00,COD,Refunded,34282.81
760731,509685,2025-05-12 00:00:00,UPI,Success,5690.55
760732,574419,2025-04-06 00:00:00,Cash on Delivery,Success,35359.01
760733,533175,2026-02-06 00:00:00,UPI,Success,67587.27
760734,520162,2025-02-16 00:00:00,Wallet,Success,22124.18
760735,549738,2026-01-28 00:00:00,Credit Card,Success,7740.46
760736,546294,2026-06-05 00:00:00,Debit Card,Refunded,32232.99
760737,592237,2025-05-09 00:00:00,COD,Pending,27615.61
760738,507139,2025-08-20 00:00:00,,Success,43784.34
760739,511887,2025-04-09 00:00:00,UPI,Refunded,38655.79
760740,510738,2025-06-20 00:00:00,Wallet,Failed,13199.17
760741,541916,2025-03-27 00:00:00,Credit Card,Success,61541.82
760742,572463,2025-05-19 00:00:00,Net Banking,Refunded,17108.9
760743,542105,2025-12-04 00:00:00,Credit Card,success,24947.14
760744,515861,2025-11-23 00:00:00,UPI,Success,56527.51
760745,536959,2025-06-08 00:00:00,COD,Failed,71829.14
760746,595795,2025-12-13 00:00:00,,Success,63965.26
760747,581180,2025-06-27 00:00:00,Net Banking,Success,52342.2
760748,582691,2025-03-08 00:00:00,COD,,47001.76
760749,509711,2025-09-12 00:00:00,UPI,Success,22373.01
760750,593652,2025-10-18 00:00:00,COD,Failed,68471.14
760751,586784,2025-10-10 00:00:00,Debit Card,Success,20709.4
760752,560076,2025-06-30 00:00:00,UPI,Failed,26550.01
760753,503691,2025-01-11 00:00:00,Credit Card,Success,72689.96
760754,523652,2026-01-14 00:00:00,Debit Card,Success,16347.65
760755,506945,2025-05-31 00:00:00,Credit Card,Success,27945.01
760756,547025,2026-06-18 00:00:00,COD,Success,2810.89
760757,568259,2026-05-01 00:00:00,Net Banking,Success,61464.02
760758,516850,2025-10-21 00:00:00,Debit Card,Success,30828.08
760759,538545,2025-02-14 00:00:00,Debit Card,Success,7457.04
760760,528653,2025-01-25 00:00:00,Wallet,Success,25742.54
